Alloy,No,S_Phase,Phase,a (�),delta,Tm (K),D_Tm (K),Hmix (kJ/mol),?Hmix (kJ/mol),Sid (kJ/mol),Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus (GPa),D_Bulk (GPa),Ag,Al,As,Au,B,Ba,Be,Bi,Br,C,Ca,Cd,Ce,Cl,Co,Cr,Cs,Cu,Dy,Er,Eu,F,Fe,Ga,Gd,Ge,H,Hf,Hg,Ho,I,In,Ir,K,La,Li,Lu,Mg,Mn,Mo,N,Na,Nb,Nd,Ne,Ni,Ns,O,Os,P,Pb,Pd,Pr,Pt,Rb,Re,Rh,Ru,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Ta,Tb,Te,Ti,Tl,Tm,V,W,Y,Yb,Zn,Zr
Al7.8Co20.6Cr12.2Fe11.5Ni40.7Ti7.2,6,SS+IM,FCC+L12,1.276881,0.056001061,1754.29166,279.0374839,-14.354536,7.494731277,1.58512481,1.81408,0.127367789,8.098,2.326885472,163.258,31.24825493,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,20.6,12.2,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0
Al10Co25Cr8Fe15Ni36Ti6,6,SS+IM,FCC+B2+L12,1.2783,0.056554624,1719.937,289.0719463,-13.9748,7.389776207,1.600057481,1.8183,0.122434105,8.07,2.337755334,162.3,33.30630571,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Al0.2Co1.5CrFeNi1.5Ti,6,SS+IM,FCC+IM,1.287725806,0.06456059,1832.692581,226.2108131,-16.96149844,8.611452611,1.68027385,1.78016129,0.139486292,7.596774194,2.253740099,160.516129,28.98706159,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Al0.2Co1.5CrFeNi1.5Ti0.5,6,SS,FCC,1.272438596,0.053417982,1823.19193,233.539701,-12.40381656,7.120113162,1.644337376,1.80122807,0.125139504,7.912280702,2.071364511,164.9473684,25.89345311,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Al0.3CoCrFeNiTi0.1,6,SS,FCC,1.264272727,0.04403002,1809.350227,292.9453465,-8.925619835,5.026701876,1.616025075,1.799318182,0.113405903,7.795454545,2.01786955,164.5,26.87386361,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0
Al0.5CoCrFe2NiTi0.5,6,IM,IM,1.279166667,0.058943652,1789.205833,298.7553448,-12.77777778,6.66923176,1.676234939,1.780833333,0.122165075,7.416666667,2.139249609,158.8333333,31.01030295,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Al0.5CoCrFeNiTi,6,SS+IM,BCC+IM,1.302727273,0.070440385,1799.042727,315.0878897,-19.57024793,8.899139459,1.767761472,1.75,0.14199872,7,2.412090757,152.3636364,34.66009686,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Al0.5CoCrFeNiTi0.5,6,IM,IM,1.2868,0.062520189,1784.847,327.0958738,-15.52,7.64340657,1.748067349,1.771,0.13163966,7.3,2.32594067,156.6,33.52670577,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
Al0.6CoCrFeNiTi0.4,6,SS,2FCC+D022,1.2862,0.061611675,1764.6964,347.2676846,-15.072,7.353928703,1.744040246,1.7724,0.129530846,7.28,2.358304476,155.92,34.78611217,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0
Al1.5CoCrFeNiTi,6,SS,BCC,1.322615385,0.07291623,1665.877692,426.072259,-22.72189349,9.09576778,1.778233306,1.728461538,0.140046484,6.384615385,2.646869313,140.6153846,42.13812172,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Al16.5Co22.5Cr5Fe12.5Ni30Ti13.5,6,IM,IM,1.3065,0.069965816,1667.63255,343.6244577,-22.534,9.413675901,1.67416448,1.7813,0.144552101,7.36,2.738685816,151.14,40.56772609,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,22.5,5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0
Al2CoCrFeNiTi,6,SS,BCC,1.330428571,0.072989997,1613.562857,451.8291118,-23.34693878,8.918156239,1.747868097,1.72,0.138357714,6.142857143,2.695423181,136,43.88296122,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Al4Co94Cr94Fe94Ni94Ti2,6,IM,IM,1.249816754,0.019704417,1862.287644,202.9218522,-4.727063403,2.722389042,1.455341263,1.816335079,0.100309327,8.172774869,1.590709989,171.1623037,13.55886306,0,4,0,0,0,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AlCo1.5CrFeNiTi0.5,6,SS,BCC+FCC,1.295916667,0.065359838,1712.495,379.9370542,-17.16666667,7.795552606,1.748155457,1.766666667,0.132560259,7.083333333,2.498610725,151.8333333,38.74238276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
AlCo2CrFeNiTi0.5,6,SS,BCC+FCC,1.292461538,0.063640941,1716.764615,365.3312303,-16.4260355,7.5643427,1.711845135,1.775384615,0.130891346,7.230769231,2.454316328,154,37.97164934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
AlCo3CrFeNiTi0.5,6,SS,BCC+FCC,1.286933333,0.060500494,1723.596,340.5505262,-15.04,7.057748335,1.621667917,1.789333333,0.126936555,7.466666667,2.362672686,157.4666667,36.43783138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
AlCoCrFeNiTi,6,SS+IM,BCC+IM,1.3135,0.072207879,1726.911667,385.0179247,-21.55555556,9.113594964,1.791759469,1.738333333,0.141352593,6.666666667,2.560381916,146,39.32768321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCoCrFeNiTi0.5,6,SS,BCC,1.3,0.067176195,1707.449091,396.4461563,-17.91735537,7.962291269,1.767761472,1.756363636,0.133775438,6.909090909,2.538952735,149.2727273,39.48092959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
AlCoCrFeNiTi1.5,6,SS+IM,BCC+IM,1.324923077,0.074981813,1743.38,374.2863738,-23.90532544,9.651858062,1.778233306,1.723076923,0.145728125,6.461538462,2.560510304,143.2307692,38.98353468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0
AlCoCrFeNiTi2,6,IM,IM,1.334714286,0.07644573,1757.495714,364.2446079,-25.3877551,9.825600162,1.747868097,1.71,0.148131216,6.285714286,2.547507786,140.8571429,38.5280179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AlCoCrFeNiZr,6,AM,AM,1.337,0.102379003,1758.078333,407.9711354,-27.55555556,12.52339375,1.791759469,1.703333333,0.19997222,6.666666667,2.560381916,127.6666667,67.43309441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AlCoCrFeNiZr0.5,6,IM,IM,1.312818182,0.088249514,1724.449091,409.8783792,-21.48760331,10.4738835,1.767761472,1.737272727,0.172631552,6.909090909,2.538952735,139.2727273,57.82904415,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
AlCoCuFeNbNi,6,IM,IM,1.312833333,0.064001002,1724.706667,550.9470782,-13.22222222,8.791597185,1.791759469,1.788333333,0.132087934,7.666666667,2.808716591,152.6666667,36.81787006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlCoCuFeNdNi,6,IM,IM,1.383,0.158380572,1482.54,316.5160618,-11.33333333,10.5891279,1.791759469,1.711666667,0.275161569,7.833333333,2.671869924,129.6666667,56.59701602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlCoCuFeNiSi,6,SS,FCC+BCC,1.266833333,0.065818829,1547.54,311.7486445,-20.44444444,11.70241437,1.791759469,1.838333333,0.105422431,7.5,2.986078811,141,40.39389393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al2.5CoCuFeNiSn0.1,6,IM,IM,1.326969697,0.070816098,1371.053485,395.5042832,-10.11019284,7.011946915,1.574877479,1.778939394,0.134436295,6.954545455,3.27724856,131.1818182,46.87052091,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AlCoCuFeNiTi,6,SS,FCC+BCC,1.318333333,0.06988761,1589.873333,343.4463368,-16.88888889,10.02260819,1.791759469,1.778333333,0.147356333,7.5,2.986078811,142.6666667,38.84441902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCoCuFeNiZr,6,SS+IM,FCC+BCC+IM,1.341833333,0.099992517,1621.04,380.3933324,-23.88888889,13.59428287,1.791759469,1.743333333,0.211002896,7.5,2.986078811,124.3333333,66.23610965,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AlCoCuNiTiZn,6,SS,BCC+2FCC,1.344,0.065767244,1403.486667,457.4114222,-17.88888889,9.517473642,1.791759469,1.748333333,0.152032526,8.166666667,3.435921355,126,44.57203907,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
 AlCrCuFeMgNi4.75,6,IM,IM,1.304564103,0.087910785,1580.845128,381.1499806,-4.554898093,6.377004278,1.518171189,1.782820513,0.192499733,7.948717949,3.088014198,148.3076923,46.79258863,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.8CrCu1.5FeMnNi,6,SS,SS,1.293428571,0.049563605,1590.703333,366.6113282,-1.74351222,6.112714217,1.772346011,1.76,0.143039566,7.920634921,2.596099561,142.984127,32.17190535,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.8CrCuFe1.5MnNi,6,SS,SS,1.290492063,0.050815514,1626.673968,364.2189321,-3.305618544,5.977947406,1.772346011,1.754444444,0.138790441,7.682539683,2.435357259,145.3650794,32.96332815,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.8CrCuFeMn1.5Ni,6,SS,SS,1.299142857,0.0505464,1603.499365,361.0290668,-4.232804233,6.034412952,1.772346011,1.732222222,0.147082144,7.603174603,2.440008343,141.3968254,32.76784122,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlCrCuFeMnNi,6,SS,BCC,1.299333333,0.053876835,1588.206667,388.5805617,-5.111111111,6.358785763,1.791759469,1.743333333,0.142556032,7.5,2.62995564,141,35.09510887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.3CrCuFeMnNi,6,SS,BCC+2FCC,1.281811321,0.042129263,1674.681321,326.866298,-0.270558918,5.292826814,1.735856225,1.760943396,0.142647,8.094339623,2.191442628,149.5849057,27.61557802,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.5CrCuFeMnNi,6,SS,2BCC+FCC,1.287272727,0.046613807,1647.728182,349.5825061,-1.917355372,5.723230433,1.767761472,1.755454545,0.142851712,7.909090909,2.353123474,146.9090909,30.40769802,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al0.8CrCuFeMnNi,6,SS,2BCC+FCC,1.294758621,0.051473751,1610.783793,375.3795051,-3.971462545,6.159110853,1.788636338,1.747931034,0.142789435,7.655172414,2.536300076,143.2413793,33.51752519,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlCr0.5CuFeNiTi,6,SS+IM,FCC+B2,1.324272727,0.070990457,1611.134545,392.576972,-15.40495868,9.686924008,1.767761472,1.749090909,0.149085366,7.090909091,3.058655244,137.4545455,37.32014722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCr1.5CuFeNiTi,6,SS+IM,FCC+B2,1.312692308,0.069050173,1698.652308,415.3707904,-12.26035503,8.783528685,1.778233306,1.735384615,0.140855375,6.923076923,2.840951587,140.9230769,35.28011324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCr2CuFeNiTi,6,SS+IM,FCC+B2,1.308142857,0.067937061,1733.034286,419.0187117,-11.10204082,8.356045232,1.747868097,1.73,0.137113092,6.857142857,2.747912009,142.2857143,34.34993984,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCr3CuFeNiTi,6,SS+IM,FCC+B2,1.30075,0.065655679,1788.905,418.9037511,-9.3125,7.615712998,1.667461933,1.72125,0.13033011,6.75,2.586020108,144.5,32.66113899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AlCrCuFeNiTi,6,SS+IM,BCC+IM,1.318,0.070092151,1658.54,407.4232083,-13.66666667,9.238606597,1.791759469,1.741666667,0.144846662,7,2.943920289,139.3333333,36.27058802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Al0.5CrFeNiTiV,6,IM,IM,1.314545455,0.067299414,1874.497273,346.7217854,-18.84297521,8.123984486,1.767761472,1.704545455,0.132826862,6.272727273,2.299838298,148.7272727,32.55510268,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
AlCrMoTaTiZr,6,AM,AM,1.437666667,0.071706494,2228.078333,746.6088762,-16.11111111,8.932301396,1.791759469,1.633333333,0.257272013,4.666666667,1.105541597,129.3333333,77.47400998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
AlCrNbTiVZr,6,IM,IM,1.415166667,0.07921138,2019.245,545.2091374,-16.33333333,9.132765595,1.791759469,1.561666667,0.109759839,4.5,0.957427108,112.6666667,60.29556829,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AlFeNiTiVZr,6,SS,BCC,1.383333333,0.093540853,1787.411667,414.2025358,-31.33333333,12.5705417,1.791759469,1.641666667,0.189773257,5.666666667,2.494438258,116,63.29823589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
Al0.3HfNbTaTiZr,6,SS,BCC,1.496528302,0.049769187,2433.026604,590.7994364,-3.987184051,7.373329293,1.735856225,1.462830189,0.120382682,4.320754717,0.575394365,115.6226415,67.26355553,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Al0.4Hf0.6NbTaTiZr,6,SS,BCC,1.48872,0.049230841,2397.1976,642.8454603,-6.3296,8.313593039,1.744040246,1.4788,0.115838508,4.32,0.61449166,115.28,69.45935214,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Al0.5HfNbTaTiZr,6,SS,BCC,1.494181818,0.049595941,2378.497273,644.3196694,-7.669421488,8.947223461,1.767761472,1.468181818,0.121342354,4.272727273,0.616575453,114.1818182,66.44453351,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
Al0.75HfNbTaTiZr,6,SS,BCC,1.491478261,0.049331894,2315.67,695.6563713,-11.55387524,10.23759377,1.786723603,1.474347826,0.12214838,4.217391304,0.656507342,112.5217391,65.44886458,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
AlMo0.5NbTa0.5TiZr ,6,SS+IM,BCC+B2 ,1.4732,0.044848541,2169.094,749.7126565,-16.84,10.56443543,1.748067349,1.582,0.217614338,4.3,0.9,114.2,74.85693021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,1
